handle,title,body_HTML,vendor,type,tags,published,option1_name,option1_value,option2_name,option2_value,option3_name,option3_value,variant_sku,variant_grams,variant_inventory_tracker,variant_inventory_qty,variant_inventory_policy,variant_fullfillment_service,variant_price,variant_compare_at_price,varient_requires_shipping,variant_taxable,variant_barcord,image_src,image_position,image_alt_text,gift_card,seo_title,seo_description,google_shopping_google_product_category,google_shopping_gender,goggle_shopping_age_group,google_shopping_mpn,google_shopping_adwords_grouping,google_shopping_adwords_labels,google_shopping_condition,google_shopping_custom_product,google_shopping_custion_label0,google_shopping_custion_label1,google_shopping_custion_label2,google_shopping_custion_label3,google_shopping_custion_label4,variant_image,variant_weight_unit,variant_tax_code,cost_per_item
b-banharimarket-16896456,,,,,,,,화이트,,,,,BR-banharimarket-(4col)반오프 골지 반팔 가디건 티셔츠_반하리마켓-화이트-16896456,0,shopify,50,deny,manual,44.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16896456-3.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-16896456,,,,,,,,블랙,,,,,BR-banharimarket-(4col)반오프 골지 반팔 가디건 티셔츠_반하리마켓-블랙-16896456,0,shopify,50,deny,manual,44.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16896456-4.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-16895513,(4col)앞리본 골지 긴팔 가디건_반하리마켓,"                              <p><strong>☘comment<strong>☘</strong></strong><br>
&nbsp;</p>

<p>앞 리본&nbsp;가디건 소개드려요*.*<br>
지금부터 여름까지 안에 나시 입어주시고&nbsp;<br>
걸쳐주기에 좋은 상품이에요&nbsp;<br>
앞리본 포인트로 입어주시면 다른 아이템 없이도&nbsp;<br>
예쁘게 코디 된답니다^-^<br>
크롭한 기장감으로 원피스에 입어주셔도 예쁠거에요!!<br>
추천드립니다~<br>
<br>
<br>
&nbsp;</p>

<p><strong>☘</strong><strong>컬러<strong>☘</strong></strong></p>

<p>아이보리,바이올렛,브라운,블랙(4color)<br>
<br>
소재: 면100</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p><strong>☘</strong><strong>제품설명<strong>☘</strong></strong><br>
<br>
■신축성(높음) &nbsp; ■비침(없음)</p>

<p><br>
■안감(없음) ■두께감(얇음)<br>
<br>
<br>
<br>
<br>
<strong>☘</strong><strong>원산지<strong>☘</strong></strong><br>
한국</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p><strong>☘</strong><strong>모델사이즈<strong>☘</strong></strong></p>

<p>160cm/ 45kg/ 44size/ 230mm</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>모든 의류들은 첫 세탁시에 드라이클리닝을 권장합니다.</p>

<p>재는 위치와 방법에 따라 1~2cm 오차가 있을 수 있습니다.</p>

<p>빛의 각도에 따라 색깔이 달라 보일 수 있습니다.</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>-바이올렛-( violet)</p>

<p><img src=""https://image.brandi.me/cproductdetail/2020/05/31/7f16d7204f877edd50583bb0d9c4db74.jpg"" title=""product detail image""><br>
<br>
<br>
<br>
<img src=""https://image.brandi.me/cproductdetail/2020/05/31/e4afa4504fad09e3627c9be71e284b98.jpg"" title=""product detail image""><br>
<br>
<br>
<br>
<img src=""https://image.brandi.me/cproductdetail/2020/05/31/b1f615fcce2bd06382900c3132e5129b.jpg"" title=""product detail image""><br>
<br>
<br>
<br>
<img src=""https://image.brandi.me/cproductdetail/2020/05/31/a77c685e815c048ec9add371b5e73e6d.jpg"" title=""product detail image""><br>
<br>
<br>
<br>
<img src=""https://image.brandi.me/cproductdetail/2020/05/31/7f59610ab4c81393c756817ce133f7d1.jpg"" title=""product detail image""><br>
&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>-브라운-<br>
<br>
<img src=""https://image.brandi.me/cproductdetail/2020/05/31/b7f4b6ea2327dcd018f7343a7a90f9b0.jpg"" title=""product detail image""><br>
<br>
<br>
<br>
<img src=""https://image.brandi.me/cproductdetail/2020/05/31/ec6c33fee5bf424c6b362475ff3c4fec.jpg"" title=""product detail image""><br>
<br>
<br>
<br>
<img src=""https://image.brandi.me/cproductdetail/2020/05/31/d1d996b65b0dea2b9f89bc3d577b2687.jpg"" title=""product detail image""><br>
<br>
<br>
<br>
<img src=""https://image.brandi.me/cproductdetail/2020/05/31/ccb2c6cc8c05058e6d136abf17a2dfa9.jpg"" title=""product detail image""><br>
&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>-아이보리-</p>

<p><img src=""https://image.brandi.me/cproductdetail/2020/05/31/a0938d35ee924c1bfdaba7b46cbd2ebb.jpg"" title=""product detail image""><br>
<br>
<br>
<br>
<img src=""https://image.brandi.me/cproductdetail/2020/05/31/0f9e018b81d91ce43d88c0ec52d8df1d.jpg"" title=""product detail image""><br>
<br>
<br>
<br>
<img src=""https://image.brandi.me/cproductdetail/2020/05/31/2e7d49d2f992a4500e4ed1b782e90e46.jpg"" title=""product detail image""><br>
<br>
<br>
<br>
<img src=""https://image.brandi.me/cproductdetail/2020/05/31/1bf41e380d1f208b0642aabf4ad2d333.jpg"" title=""product detail image""><br>
&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>-블랙-</p>

<p><img src=""https://image.brandi.me/cproductdetail/2020/05/31/fbbae337002e5b235e9bc57cd65a5af6.jpg"" title=""product detail image""><br>
<br>
<br>
<br>
<img src=""https://image.brandi.me/cproductdetail/2020/05/31/f1bf1a1289fc6e0745d1b322d1d1d55b.jpg"" title=""product detail image""><br>
<br>
<br>
<br>
<img src=""https://image.brandi.me/cproductdetail/2020/05/31/14f47fc71e4d04e25ec25c7a88bd56a7.jpg"" title=""product detail image""><br>
&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>-DETAIL-</p>

<p><img src=""https://image.brandi.me/cproductdetail/2020/05/31/a32993f158cafd0e9ae47f415d30705e.jpg"" title=""product detail image""><br>
<img src=""https://image.brandi.me/cproductdetail/2020/05/31/dab15166c52ff47228e3e25e6687e688.jpg"" title=""product detail image""><br>
<img src=""https://image.brandi.me/cproductdetail/2020/05/31/4adab0d327234414845fecf7d49fb0d7.jpg"" title=""product detail image""><br>
<img src=""https://image.brandi.me/cproductdetail/2020/05/31/485c342d2a701ca75a3af9ea688dfc3e.jpg"" title=""product detail image""><br>
<img src=""https://image.brandi.me/cproductdetail/2020/05/31/a8316d79c27196176426b9c83efac79b.jpg"" title=""product detail image""><br>
&nbsp;</p>
<div class=""brandiProductInfoTitle"">PRODUCT INFO</div><div class=""brandiSizeInfoImage""><img src=""https://image.brandi.me/category/image/img_product_cardigan.jpg""></div><div class=""brandiProductInfoTxt"">(단면/CM)</div><div class=""brandiProductSizeInfoBox""><table class=""brandiProductSizeInfo""><thead><tr><td class=""brandiProductInfoHeader"">사이즈</td><td class=""brandiProductInfoHeader"">총장</td><td class=""brandiProductInfoHeader"">어깨</td><td class=""brandiProductInfoHeader"">가슴</td><td class=""brandiProductInfoHeader"">소매길이</td><td class=""brandiProductInfoHeader"">소매</td><td class=""brandiProductInfoHeader"">암홀</td><td class=""brandiProductInfoHeader"">밑단</td></tr></thead><tbody><tr><td class=""brandiSelectedTxt"">free</td><td class="""">39</td><td class="""">28</td><td class="""">37</td><td class="""">54</td><td class="""">12</td><td class="""">18</td><td class="""">36</td></tr></tbody></table></div><table class=""brandiProductEtcInfo""><tbody><tr><td class=""brandiSelectedTxt"">안감</td><td class="""">있음</td><td class=""brandiSelectedTxt"">없음</td><td class="""">기모</td></tr><tr><td class=""brandiSelectedTxt"">신축성</td><td class=""brandiSelectedTxt"">좋음</td><td class="""">보통</td><td class="""">없음</td></tr><tr><td class=""brandiSelectedTxt"">비침</td><td class=""brandiSelectedTxt"">없음</td><td class="""">약간</td><td class="""">있음</td></tr><tr><td class=""brandiSelectedTxt"">촉감</td><td class=""brandiSelectedTxt"">부드러움</td><td class="""">보통</td><td class="""">까실함</td></tr><tr><td class=""brandiSelectedTxt"">두께감</td><td class="""">도톰</td><td class=""brandiSelectedTxt"">보통</td><td class="""">얇음</td></tr></tbody></table>
        
        
        ",banharimarket,Brandi,"_tab_quadpay, _tab_shipping-information,Outer",false,[컬러],아이보리(ivory),,,,,BR-banharimarket-(4col)앞리본 골지 긴팔 가디건_반하리마켓-아이보리-16895513,0,shopify,50,deny,manual,41.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16895513-1.jpg,4,,false,,,,,,,,,,,,,,,,,,,13.7
b-banharimarket-16895513,,,,,,,,블랙black,,,,,BR-banharimarket-(4col)앞리본 골지 긴팔 가디건_반하리마켓-블랙-16895513,0,shopify,50,deny,manual,41.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16895513-2.jpg,,,,,,,,,,,,,,,,,,,,,,13.7
b-banharimarket-16895513,,,,,,,,브라운,,,,,BR-banharimarket-(4col)앞리본 골지 긴팔 가디건_반하리마켓-브라운-16895513,0,shopify,50,deny,manual,41.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16895513-3.jpg,,,,,,,,,,,,,,,,,,,,,,13.7
b-banharimarket-16895513,,,,,,,,바이올렛,,,,,BR-banharimarket-(4col)앞리본 골지 긴팔 가디건_반하리마켓-바이올렛-16895513,0,shopify,50,deny,manual,41.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16895513-4.jpg,,,,,,,,,,,,,,,,,,,,,,13.7
b-banharimarket-16815260,(6col/썸머)크롭 물결 펀칭 여리 가디건_반하리마켓,"<p><strong>☘comment<strong>☘</strong></strong><br>
&nbsp;</p>

<p>[모델소장]썸머 니트 가디건 소개드려요*.*<br>
피팅하자마자 여리여리하니<br>
너무&nbsp;예쁘다고 느낀 가디건이에요!!<br>
살짝 크롭한 기장감으로 단독으로 입으셔도&nbsp;<br>
오픈해서 걸쳐주어도 정말 예뻤어요^^<br>
펀칭 디가인과 소매 물결라인 그리고<br>
&nbsp;단추 포인트까지 베이직하지만&nbsp;밋밋하지 않게<br>
디자인된 상품이에요!!<br>
색감과 핏 부드러운 착용감 까지 모두 만족스러웠답니다<br>
마감처리 탄탄하고 고급스럽게 제작되었어요!!<br>
한여름에 일교차 날때 걸쳐주시기에도 좋을거에요~~<br>
스커트 팬츠 구애없이 어디에 코디하시기에도 좋은<br>
데일리 아이템으로 추천드립니다&gt;_&lt;<br>
<br>
<br>
&nbsp;</p>

<p><strong>☘</strong><strong>컬러<strong>☘</strong></strong></p>

<p>아이보리,오렌지,블랙,옐로우,소라,민트(6color)<br>
<br>
소재: 아크릴100</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p><strong>☘</strong><strong>제품설명<strong>☘</strong></strong><br>
<br>
■신축성(높음) &nbsp; ■비침(거의없음)</p>

<p><br>
■안감(없음) ■두께감(얇음)<br>
<br>
<br>
<br>
<br>
<strong>☘</strong><strong>원산지<strong>☘</strong></strong><br>
한국</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p><strong>☘</strong><strong>모델사이즈<strong>☘</strong></strong></p>

<p>160cm/ 45kg/ 44size/ 230mm</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>모든 의류들은 첫 세탁시에 드라이클리닝을 권장합니다.</p>

<p>재는 위치와 방법에 따라 1~2cm 오차가 있을 수 있습니다.</p>

<p>빛의 각도에 따라 색깔이 달라 보일 수 있습니다.</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>-아이보리-</p>

<p><img src=""https://image.brandi.me/cproductdetail/2020/05/28/06e03aa57fbaebbb42d3c3f82915fda6.jpg"" title=""product detail image""><br>
<br>
<br>
<br>
<img src=""https://image.brandi.me/cproductdetail/2020/05/28/6e045afc22cbef8daf75f1164e525543.jpg"" title=""product detail image""><br>
<br>
<br>
<br>
<img src=""https://image.brandi.me/cproductdetail/2020/05/28/0724cb3020c34628960814e5d94ae64f.jpg"" title=""product detail image""><br>
<br>
<br>
<br>
<img src=""https://image.brandi.me/cproductdetail/2020/05/28/638e72431630fae99de928b5346b3a90.jpg"" title=""product detail image""><br>
&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>-오렌지-</p>

<p><img src=""https://image.brandi.me/cproductdetail/2020/05/28/b6c60b8598a9a3afa743cab8e3ba330e.jpg"" title=""product detail image""><br>
<br>
<br>
<br>
<img src=""https://image.brandi.me/cproductdetail/2020/05/28/eaabd747c68a88f7db4817098c780c76.jpg"" title=""product detail image""><br>
<br>
<br>
<br>
<img src=""https://image.brandi.me/cproductdetail/2020/05/28/a548f8d656de6920f7a757bc4b0c1a62.jpg"" title=""product detail image""><br>
&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>-민트-</p>

<p><img src=""https://image.brandi.me/cproductdetail/2020/05/28/1168369063ef46c92d3c5b4271c66b1c.jpg"" title=""product detail image""><br>
<br>
<br>
<br>
<img src=""https://image.brandi.me/cproductdetail/2020/05/28/7f3a4eb59629b9078c927ac4a3ff43a3.jpg"" title=""product detail image""><br>
<br>
<br>
<br>
<img src=""https://image.brandi.me/cproductdetail/2020/05/28/f74c6b73ec451c4820a5cc09957818e1.jpg"" title=""product detail image""><br>
<br>
<br>
<br>
<img src=""https://image.brandi.me/cproductdetail/2020/05/28/71d62ada543b4284920903151f5c6151.jpg"" title=""product detail image""><br>
&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>-소라-</p>

<p><img src=""https://image.brandi.me/cproductdetail/2020/05/28/517574d59fee636a85eabe93a09bfec9.jpg"" title=""product detail image""><br>
<br>
<br>
<img src=""https://image.brandi.me/cproductdetail/2020/05/28/2b7a5e99376ddb300033e328f2bec7ee.jpg"" title=""product detail image""><br>
<br>
<br>
<img src=""https://image.brandi.me/cproductdetail/2020/05/28/940f7afff3077fe86ed73d8ac107007d.jpg"" title=""product detail image""><br>
<br>
<br>
<br>
<img src=""https://image.brandi.me/cproductdetail/2020/05/28/44f47994fbe7dc8b6acac17a11b78281.jpg"" title=""product detail image""><br>
&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>-옐로우-</p>

<p><img src=""https://image.brandi.me/cproductdetail/2020/05/28/28f15b3ad6f23fca5225ec00469e1e6d.jpg"" title=""product detail image""><br>
<br>
<br>
<br>
<img src=""https://image.brandi.me/cproductdetail/2020/05/28/ce96612ed25957d617b71b2a92891a18.jpg"" title=""product detail image""><br>
<br>
<br>
<br>
<img src=""https://image.brandi.me/cproductdetail/2020/05/28/8ed97b8eced202c58cc650c901fd6655.jpg"" title=""product detail image""><br>
&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>-블랙-</p>

<p><img src=""https://image.brandi.me/cproductdetail/2020/05/28/4ff48c99fe19d4a5938b71a4bf1b8ff7.jpg"" title=""product detail image""><br>
<br>
<br>
<br>
<img src=""https://image.brandi.me/cproductdetail/2020/05/28/7f671dc34612bb2b4270baaa70236f1a.jpg"" title=""product detail image""><br>
<br>
<br>
<br>
<img src=""https://image.brandi.me/cproductdetail/2020/05/28/9341e210349b3b25cbc33f39dc67ae0a.jpg"" title=""product detail image""><br>
&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>-DETAIL-</p>

<p><img src=""https://image.brandi.me/cproductdetail/2020/05/28/7bb9e7f98b3859a601862fedaca50cf1.jpg"" title=""product detail image""><br>
<img src=""https://image.brandi.me/cproductdetail/2020/05/28/a96503e076a8f7827be36e0819135f13.jpg"" title=""product detail image""><br>
<img src=""https://image.brandi.me/cproductdetail/2020/05/28/faaf4c28634aae25a37153b88bb630cd.jpg"" title=""product detail image""><br>
<img src=""https://image.brandi.me/cproductdetail/2020/05/28/6fe83b1e497e2811283201a5717aab5b.jpg"" title=""product detail image""><br>
<img src=""https://image.brandi.me/cproductdetail/2020/05/28/f7a6b41e3c5ae21f8b24d3e81a56a54e.jpg"" title=""product detail image""><br>
&nbsp;</p>

<p>&nbsp;</p>
<div class=""brandiProductInfoTitle"">PRODUCT INFO</div><div class=""brandiSizeInfoImage""><img src=""https://image.brandi.me/category/image/img_product_cardigan.jpg""></div><div class=""brandiProductInfoTxt"">(단면/CM)</div><div class=""brandiProductSizeInfoBox""><table class=""brandiProductSizeInfo""><thead><tr><td class=""brandiProductInfoHeader"">사이즈</td><td class=""brandiProductInfoHeader"">총장</td><td class=""brandiProductInfoHeader"">어깨</td><td class=""brandiProductInfoHeader"">가슴</td><td class=""brandiProductInfoHeader"">소매길이</td><td class=""brandiProductInfoHeader"">소매</td><td class=""brandiProductInfoHeader"">암홀</td><td class=""brandiProductInfoHeader"">밑단</td></tr></thead><tbody><tr><td class=""brandiSelectedTxt"">free</td><td class="""">42</td><td class="""">34</td><td class="""">38</td><td class="""">58</td><td class="""">10</td><td class="""">20</td><td class="""">37</td></tr></tbody></table></div><table class=""brandiProductEtcInfo""><tbody><tr><td class=""brandiSelectedTxt"">안감</td><td class="""">있음</td><td class=""brandiSelectedTxt"">없음</td><td class="""">기모</td></tr><tr><td class=""brandiSelectedTxt"">신축성</td><td class=""brandiSelectedTxt"">좋음</td><td class="""">보통</td><td class="""">없음</td></tr><tr><td class=""brandiSelectedTxt"">비침</td><td class="""">없음</td><td class=""brandiSelectedTxt"">약간</td><td class="""">있음</td></tr><tr><td class=""brandiSelectedTxt"">촉감</td><td class=""brandiSelectedTxt"">부드러움</td><td class="""">보통</td><td class="""">까실함</td></tr><tr><td class=""brandiSelectedTxt"">두께감</td><td class="""">도톰</td><td class="""">보통</td><td class=""brandiSelectedTxt"">얇음</td></tr></tbody></table>",banharimarket,Brandi,"_tab_quadpay, _tab_shipping-information,Outer",false,[컬러],아이보리,,,,,BR-banharimarket-(6col/썸머)크롭 물결 펀칭 여리 가디건_반하리마켓-아이보리-16815260,0,shopify,50,deny,manual,59.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16815260-1.jpg,5,,false,,,,,,,,,,,,,,,,,,,19.7
b-banharimarket-16815260,,,,,,,,블랙,,,,,BR-banharimarket-(6col/썸머)크롭 물결 펀칭 여리 가디건_반하리마켓-블랙-16815260,0,shopify,50,deny,manual,59.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16815260-2.jpg,,,,,,,,,,,,,,,,,,,,,,19.7
b-banharimarket-16815260,,,,,,,,소라,,,,,BR-banharimarket-(6col/썸머)크롭 물결 펀칭 여리 가디건_반하리마켓-소라-16815260,0,shopify,50,deny,manual,59.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16815260-3.jpg,,,,,,,,,,,,,,,,,,,,,,19.7
b-banharimarket-16815260,,,,,,,,민트,,,,,BR-banharimarket-(6col/썸머)크롭 물결 펀칭 여리 가디건_반하리마켓-민트-16815260,0,shopify,50,deny,manual,59.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16815260-4.jpg,,,,,,,,,,,,,,,,,,,,,,19.7
b-banharimarket-16815260,,,,,,,,옐로우,,,,,BR-banharimarket-(6col/썸머)크롭 물결 펀칭 여리 가디건_반하리마켓-옐로우-16815260,0,shopify,50,deny,manual,59.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16815260-5.jpg,,,,,,,,,,,,,,,,,,,,,,19.7
b-banharimarket-16815260,,,,,,,,오렌지,,,,,BR-banharimarket-(6col/썸머)크롭 물결 펀칭 여리 가디건_반하리마켓-오렌지-16815260,0,shopify,50,deny,manual,59.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,19.7
b-banharimarket-16814559,(3col)썸머 단가라 배색 브이넥 가디건 티셔츠_반하리마켓,"<p><strong>☘comment<strong>☘</strong></strong><br>
&nbsp;</p>

<p>[모델소장]브이넥 반팔 니트 가디건 소개드려요*.*<br>
정말 가볍고 얇은 소재로 한여름에도&nbsp;<br>
입은듯 안입은듯 시원하게 착용 가능한 상품이에요<br>
베이직한 디자인이지만 배색 단가라 패턴 으로&nbsp;<br>
밋밋하지 않게 코디되는 아이템 입니다<br>
팬츠나 스커트 어디에든 코디하기 좋은&nbsp;기본템으로<br>
손이 많이 가실거에요 ^-^ 추천드립니다!!<br>
<br>
&nbsp;</p>

<p><strong>☘</strong><strong>컬러<strong>☘</strong></strong></p>

<p>레드,그린,소라(3color)<br>
<br>
소재: 아크릴100</p>

<p>&nbsp;</p>

<p><strong>☘</strong><strong>제품설명<strong>☘</strong></strong><br>
<br>
■신축성(높음) &nbsp; ■비침(약간)</p>

<p><br>
■안감(없음) ■두께감(얇음)<br>
<br>
<br>
<br>
<br>
<strong>☘</strong><strong>원산지<strong>☘</strong></strong><br>
한국</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p><strong>☘</strong><strong>모델사이즈<strong>☘</strong></strong></p>

<p>160cm/ 45kg/ 44size/ 230mm</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>모든 의류들은 첫 세탁시에 드라이클리닝을 권장합니다.</p>

<p>재는 위치와 방법에 따라 1~2cm 오차가 있을 수 있습니다.</p>

<p>빛의 각도에 따라 색깔이 달라 보일 수 있습니다.</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>-소라-</p>

<p><img src=""https://image.brandi.me/cproductdetail/2020/05/27/851eaa3b0719355d725610b575fa3dd3.jpg"" title=""product detail image""><br>
<br>
<br>
<br>
<img src=""https://image.brandi.me/cproductdetail/2020/05/27/853cfce450267bac70c12e6728e34f8e.jpg"" title=""product detail image""><br>
<br>
<br>
<br>
<img src=""https://image.brandi.me/cproductdetail/2020/05/27/26ccc2a25c24f95cc5aeae8a32db6485.jpg"" title=""product detail image""><br>
<br>
<br>
<br>
<img src=""https://image.brandi.me/cproductdetail/2020/05/27/235a0b627ef245af9cd9aab9656e7fbd.jpg"" title=""product detail image""><br>
&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>-레드-</p>

<p><img src=""https://image.brandi.me/cproductdetail/2020/05/27/b517f77d36db9fd1d04b2a1915ea80f3.jpg"" title=""product detail image""><br>
<br>
<br>
<br>
<img src=""https://image.brandi.me/cproductdetail/2020/05/27/1d321dfad770be44ce8aede43ce80cb3.jpg"" title=""product detail image""><br>
<br>
<br>
<br>
<img src=""https://image.brandi.me/cproductdetail/2020/05/27/2fe7169bb28a25a5439eb7919500c702.jpg"" title=""product detail image""><br>
&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>-그린-</p>

<p><img src=""https://image.brandi.me/cproductdetail/2020/05/27/6dd93012145ccd92d5cc57bfdf04c95e.jpg"" title=""product detail image""><br>
<br>
<br>
<br>
<img src=""https://image.brandi.me/cproductdetail/2020/05/27/87e1f119a44e5953997dab7a13e15b5b.jpg"" title=""product detail image""><br>
<br>
<br>
<br>
<img src=""https://image.brandi.me/cproductdetail/2020/05/27/edbcac271d09751f727a1a27046bd66b.jpg"" title=""product detail image""><br>
&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>&nbsp;</p>

<p>-DETAIL-</p>

<p><img src=""https://image.brandi.me/cproductdetail/2020/05/27/f4ccc99a9aeac69f205a3f771dda4459.jpg"" title=""product detail image""><br>
<img src=""https://image.brandi.me/cproductdetail/2020/05/27/31db1289463abbe0f4fdbcbd78017e60.jpg"" title=""product detail image""><br>
<img src=""https://image.brandi.me/cproductdetail/2020/05/27/383eeb9874f7effb63c3b47979088c11.jpg"" title=""product detail image""><br>
<img src=""https://image.brandi.me/cproductdetail/2020/05/27/514ec97984ad71ac84b50fc80360acac.jpg"" title=""product detail image""><br>
<img src=""https://image.brandi.me/cproductdetail/2020/05/27/8c5e11c3ef9d7458fbbaecbef9059a4e.jpg"" title=""product detail image""><br>
&nbsp;</p>
<div class=""brandiProductInfoTitle"">PRODUCT INFO</div><div class=""brandiSizeInfoImage""><img src=""https://image.brandi.me/category/image/img_product_cardigan.jpg""></div><div class=""brandiProductInfoTxt"">(단면/CM)</div><div class=""brandiProductSizeInfoBox""><table class=""brandiProductSizeInfo""><thead><tr><td class=""brandiProductInfoHeader"">사이즈</td><td class=""brandiProductInfoHeader"">총장</td><td class=""brandiProductInfoHeader"">어깨</td><td class=""brandiProductInfoHeader"">가슴</td><td class=""brandiProductInfoHeader"">소매길이</td><td class=""brandiProductInfoHeader"">소매</td><td class=""brandiProductInfoHeader"">암홀</td><td class=""brandiProductInfoHeader"">밑단</td></tr></thead><tbody><tr><td class=""brandiSelectedTxt"">free</td><td class="""">55</td><td class="""">39</td><td class="""">50</td><td class="""">22</td><td class="""">16</td><td class="""">20.5</td><td class="""">42</td></tr></tbody></table></div><table class=""brandiProductEtcInfo""><tbody><tr><td class=""brandiSelectedTxt"">안감</td><td class="""">있음</td><td class=""brandiSelectedTxt"">없음</td><td class="""">기모</td></tr><tr><td class=""brandiSelectedTxt"">신축성</td><td class=""brandiSelectedTxt"">좋음</td><td class="""">보통</td><td class="""">없음</td></tr><tr><td class=""brandiSelectedTxt"">비침</td><td class="""">없음</td><td class=""brandiSelectedTxt"">약간</td><td class="""">있음</td></tr><tr><td class=""brandiSelectedTxt"">촉감</td><td class=""brandiSelectedTxt"">부드러움</td><td class="""">보통</td><td class="""">까실함</td></tr><tr><td class=""brandiSelectedTxt"">두께감</td><td class="""">도톰</td><td class="""">보통</td><td class=""brandiSelectedTxt"">얇음</td></tr></tbody></table>",banharimarket,Brandi,"_tab_quadpay, _tab_shipping-information,Outer",false,[컬러],레드,,,,,BR-banharimarket-(3col)썸머 단가라 배색 브이넥 가디건 티셔츠_반하리마켓-레드-16814559,0,shopify,50,deny,manual,56.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-16814559-1.jpg,3,,false,,,,,,,,,,,,,,,,,,,18.7
