Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,variant_barcord,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,goggle_shopping_age_group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,google_shopping_custion_label0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
b-banharimarket-15434197,,,,,,,,브라운,,,,,BR-banharimarket-(5col)파스텔 펀칭 비키 니트_반하리마켓-브라운-15434197,0,shopify,50,deny,manual,56.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-15434197-2.jpg,,,,,,,,,,,,,,,,,,,,,,18.7
b-banharimarket-15434197,,,,,,,,블랙,,,,,BR-banharimarket-(5col)파스텔 펀칭 비키 니트_반하리마켓-블랙-15434197,0,shopify,50,deny,manual,56.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-15434197-3.jpg,,,,,,,,,,,,,,,,,,,,,,18.7
b-banharimarket-15434197,,,,,,,,민트,,,,,BR-banharimarket-(5col)파스텔 펀칭 비키 니트_반하리마켓-민트-15434197,0,shopify,50,deny,manual,56.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-15434197-4.jpg,,,,,,,,,,,,,,,,,,,,,,18.7
b-banharimarket-15434197,,,,,,,,핑크,,,,,BR-banharimarket-(5col)파스텔 펀칭 비키 니트_반하리마켓-핑크-15434197,0,shopify,50,deny,manual,56.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,18.7
b-banharimarket-15418158,,,,,,,,블랙,,free,,,BR-banharimarket-[단독가] (5col) 여리니트 나시 가디건 세트_반하리마켓-블랙-15418158,0,shopify,50,deny,manual,77.4,,true,true,,http://tusiworks.iptime.org/brandifile/title-15418158-2.jpg,,,,,,,,,,,,,,,,,,,,,,25.8
b-banharimarket-15418158,,,,,,,,브라운,,free,,,BR-banharimarket-[단독가] (5col) 여리니트 나시 가디건 세트_반하리마켓-브라운-15418158,0,shopify,50,deny,manual,77.4,,true,true,,http://tusiworks.iptime.org/brandifile/title-15418158-3.jpg,,,,,,,,,,,,,,,,,,,,,,25.8
b-banharimarket-15418158,,,,,,,,소라,,free,,,BR-banharimarket-[단독가] (5col) 여리니트 나시 가디건 세트_반하리마켓-소라-15418158,0,shopify,50,deny,manual,77.4,,true,true,,http://tusiworks.iptime.org/brandifile/title-15418158-4.jpg,,,,,,,,,,,,,,,,,,,,,,25.8
b-banharimarket-15418158,,,,,,,,핑크,,free,,,BR-banharimarket-[단독가] (5col) 여리니트 나시 가디건 세트_반하리마켓-핑크-15418158,0,shopify,50,deny,manual,77.4,,true,true,,http://tusiworks.iptime.org/brandifile/title-15418158-5.jpg,,,,,,,,,,,,,,,,,,,,,,25.8
b-banharimarket-15247187,,,,,,,,주황,,free,,,BR-banharimarket-(4color)봄봄 펀칭 나시 가디건 세트_반하리마켓-주황-15247187,0,shopify,50,deny,manual,44.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-15247187-2.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-15247187,,,,,,,,소라,,free,,,BR-banharimarket-(4color)봄봄 펀칭 나시 가디건 세트_반하리마켓-소라-15247187,0,shopify,50,deny,manual,44.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-15247187-3.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-15247187,,,,,,,,노랑,,free,,,BR-banharimarket-(4color)봄봄 펀칭 나시 가디건 세트_반하리마켓-노랑-15247187,0,shopify,50,deny,manual,44.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-15247187-4.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-15246759,,,,,,,,검정,,free,,,BR-banharimarket-(여름착용가능)부들 라운드 골지 가디건_반하리마켓-검정-15246759,0,shopify,50,deny,manual,44.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-15246759-2.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-15246759,,,,,,,,소라,,free,,,BR-banharimarket-(여름착용가능)부들 라운드 골지 가디건_반하리마켓-소라-15246759,0,shopify,50,deny,manual,44.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-15246759-3.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-15246226,,,,,,,,핑크,,free,,,BR-banharimarket-여리완성 골지 나시 가디건 세트_반하리마켓-핑크-15246226,0,shopify,50,deny,manual,44.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-15246226-2.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-15246226,,,,,,,,검정,,free,,,BR-banharimarket-여리완성 골지 나시 가디건 세트_반하리마켓-검정-15246226,0,shopify,50,deny,manual,44.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-15086030,,,,,,,,검정,,,,,BR-banharimarket-단가라 나시 가디건 니트 세트_반하리마켓-검정-15086030,0,shopify,50,deny,manual,44.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-15086030-2.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-14835671,,,,,,,,베이지,,free (일반배송),,,BR-banharimarket-[단독가] (양면!!!!) 여리핏 양면 가디건_반하리마켓-베이지-14835671,0,shopify,50,deny,manual,68.4,,true,true,,http://tusiworks.iptime.org/brandifile/title-14835671-2.jpg,,,,,,,,,,,,,,,,,,,,,,22.8
b-banharimarket-14835671,,,,,,,,브라운,,free (일반배송),,,BR-banharimarket-[단독가] (양면!!!!) 여리핏 양면 가디건_반하리마켓-브라운-14835671,0,shopify,50,deny,manual,68.4,,true,true,,http://tusiworks.iptime.org/brandifile/title-14835671-3.jpg,,,,,,,,,,,,,,,,,,,,,,22.8
b-banharimarket-14835671,,,,,,,,핑크,,free (일반배송),,,BR-banharimarket-[단독가] (양면!!!!) 여리핏 양면 가디건_반하리마켓-핑크-14835671,0,shopify,50,deny,manual,68.4,,true,true,,http://tusiworks.iptime.org/brandifile/title-14835671-4.jpg,,,,,,,,,,,,,,,,,,,,,,22.8
b-banharimarket-14634626,,,,,,,,아이보리,,,,,BR-banharimarket-[7color/봄신상] 데일리 브이넥 가디건_반하리마켓-아이보리-14634626,0,shopify,50,deny,manual,44.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-14634626-2.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-14634626,,,,,,,,연두,,,,,BR-banharimarket-[7color/봄신상] 데일리 브이넥 가디건_반하리마켓-연두-14634626,0,shopify,50,deny,manual,44.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-14634626-3.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-14634626,,,,,,,,브라운,,,,,BR-banharimarket-[7color/봄신상] 데일리 브이넥 가디건_반하리마켓-브라운-14634626,0,shopify,50,deny,manual,44.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-14634626-4.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-14634626,,,,,,,,핑크,,,,,BR-banharimarket-[7color/봄신상] 데일리 브이넥 가디건_반하리마켓-핑크-14634626,0,shopify,50,deny,manual,44.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-14634626,,,,,,,,레드,,,,,BR-banharimarket-[7color/봄신상] 데일리 브이넥 가디건_반하리마켓-레드-14634626,0,shopify,50,deny,manual,44.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-14634626,,,,,,,,옐로우,,,,,BR-banharimarket-[7color/봄신상] 데일리 브이넥 가디건_반하리마켓-옐로우-14634626,0,shopify,50,deny,manual,44.1,,true,true,,,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-14475484,,,,,,,,아이보리,,,,,BR-banharimarket-[6color] 아방 루즈핏 니트 가디건_반하리마켓-아이보리-14475484,0,shopify,50,deny,manual,75.0,,true,true,,http://tusiworks.iptime.org/brandifile/title-14475484-2.jpg,,,,,,,,,,,,,,,,,,,,,,25.0
b-banharimarket-14475484,,,,,,,,베이지,,,,,BR-banharimarket-[6color] 아방 루즈핏 니트 가디건_반하리마켓-베이지-14475484,0,shopify,50,deny,manual,75.0,,true,true,,http://tusiworks.iptime.org/brandifile/title-14475484-3.jpg,,,,,,,,,,,,,,,,,,,,,,25.0
b-banharimarket-14475484,,,,,,,,그린,,,,,BR-banharimarket-[6color] 아방 루즈핏 니트 가디건_반하리마켓-그린-14475484,0,shopify,50,deny,manual,75.0,,true,true,,http://tusiworks.iptime.org/brandifile/title-14475484-4.jpg,,,,,,,,,,,,,,,,,,,,,,25.0
b-banharimarket-14475484,,,,,,,,브라운,,,,,BR-banharimarket-[6color] 아방 루즈핏 니트 가디건_반하리마켓-브라운-14475484,0,shopify,50,deny,manual,75.0,,true,true,,,,,,,,,,,,,,,,,,,,,,,,25.0
b-banharimarket-14475484,,,,,,,,레드,,,,,BR-banharimarket-[6color] 아방 루즈핏 니트 가디건_반하리마켓-레드-14475484,0,shopify,50,deny,manual,75.0,,true,true,,,,,,,,,,,,,,,,,,,,,,,,25.0
b-banharimarket-14215393,,,,,,,,코코아,,free,,,BR-banharimarket-[7color] 아방 꽈배기 크롭 가디건_반하리마켓-코코아-14215393,0,shopify,50,deny,manual,90.0,,true,true,,http://tusiworks.iptime.org/brandifile/title-14215393-2.jpg,,,,,,,,,,,,,,,,,,,,,,30.0
b-banharimarket-14215393,,,,,,,,올리브,,free,,,BR-banharimarket-[7color] 아방 꽈배기 크롭 가디건_반하리마켓-올리브-14215393,0,shopify,50,deny,manual,90.0,,true,true,,,,,,,,,,,,,,,,,,,,,,,,30.0
b-banharimarket-14215393,,,,,,,,소라,,free,,,BR-banharimarket-[7color] 아방 꽈배기 크롭 가디건_반하리마켓-소라-14215393,0,shopify,50,deny,manual,90.0,,true,true,,,,,,,,,,,,,,,,,,,,,,,,30.0
b-banharimarket-14215393,,,,,,,,살구,,free,,,BR-banharimarket-[7color] 아방 꽈배기 크롭 가디건_반하리마켓-살구-14215393,0,shopify,50,deny,manual,90.0,,true,true,,,,,,,,,,,,,,,,,,,,,,,,30.0
b-banharimarket-14215393,,,,,,,,보라,,free,,,BR-banharimarket-[7color] 아방 꽈배기 크롭 가디건_반하리마켓-보라-14215393,0,shopify,50,deny,manual,90.0,,true,true,,,,,,,,,,,,,,,,,,,,,,,,30.0
b-banharimarket-14215393,,,,,,,,노랑,,free,,,BR-banharimarket-[7color] 아방 꽈배기 크롭 가디건_반하리마켓-노랑-14215393,0,shopify,50,deny,manual,90.0,,true,true,,,,,,,,,,,,,,,,,,,,,,,,30.0
b-banharimarket-13933710,,,,,,,,소라,,free,,,BR-banharimarket-[6color] 크롭 골지 똑딱 가디건_반하리마켓-소라-13933710,0,shopify,50,deny,manual,62.52,,true,true,,http://tusiworks.iptime.org/brandifile/title-13933710-2.jpg,,,,,,,,,,,,,,,,,,,,,,20.84
b-banharimarket-13933710,,,,,,,,핑크,,free,,,BR-banharimarket-[6color] 크롭 골지 똑딱 가디건_반하리마켓-핑크-13933710,0,shopify,50,deny,manual,62.52,,true,true,,http://tusiworks.iptime.org/brandifile/title-13933710-3.jpg,,,,,,,,,,,,,,,,,,,,,,20.84
b-banharimarket-13933710,,,,,,,,베이지,,free,,,BR-banharimarket-[6color] 크롭 골지 똑딱 가디건_반하리마켓-베이지-13933710,0,shopify,50,deny,manual,62.52,,true,true,,http://tusiworks.iptime.org/brandifile/title-13933710-4.jpg,,,,,,,,,,,,,,,,,,,,,,20.84
b-banharimarket-13933710,,,,,,,,아이보리,,free,,,BR-banharimarket-[6color] 크롭 골지 똑딱 가디건_반하리마켓-아이보리-13933710,0,shopify,50,deny,manual,62.52,,true,true,,http://tusiworks.iptime.org/brandifile/title-13933710-5.jpg,,,,,,,,,,,,,,,,,,,,,,20.84
b-banharimarket-13933710,,,,,,,,블랙,,free,,,BR-banharimarket-[6color] 크롭 골지 똑딱 가디건_반하리마켓-블랙-13933710,0,shopify,50,deny,manual,62.52,,true,true,,,,,,,,,,,,,,,,,,,,,,,,20.84
b-banharimarket-13699076,,,,,,,,민트,,free,,,BR-banharimarket-트위드 니트 가디건_반하리마켓-민트-13699076,0,shopify,50,deny,manual,75.0,,true,true,,http://tusiworks.iptime.org/brandifile/title-13699076-2.jpg,,,,,,,,,,,,,,,,,,,,,,25.0
b-banharimarket-13699076,,,,,,,,아이보리,,free,,,BR-banharimarket-트위드 니트 가디건_반하리마켓-아이보리-13699076,0,shopify,50,deny,manual,75.0,,true,true,,http://tusiworks.iptime.org/brandifile/title-13699076-3.jpg,,,,,,,,,,,,,,,,,,,,,,25.0
b-banharimarket-13699076,,,,,,,,검정,,free,,,BR-banharimarket-트위드 니트 가디건_반하리마켓-검정-13699076,0,shopify,50,deny,manual,75.0,,true,true,,http://tusiworks.iptime.org/brandifile/title-13699076-4.jpg,,,,,,,,,,,,,,,,,,,,,,25.0
b-banharimarket-13612203,,,,,,,,레드,,free (06/09(화) 발송)  하루배송,,,BR-banharimarket-[5color] 꽈배기 라운드 니트 가디건_반하리마켓-레드-13612203,0,shopify,50,deny,manual,75.22,,true,true,,http://tusiworks.iptime.org/brandifile/title-13612203-2.jpg,,,,,,,,,,,,,,,,,,,,,,25.07
b-banharimarket-13612203,,,,,,,,블랙,,free (06/09(화) 발송)  하루배송,,,BR-banharimarket-[5color] 꽈배기 라운드 니트 가디건_반하리마켓-블랙-13612203,0,shopify,50,deny,manual,75.22,,true,true,,http://tusiworks.iptime.org/brandifile/title-13612203-3.jpg,,,,,,,,,,,,,,,,,,,,,,25.07
b-banharimarket-13612203,,,,,,,,연두,,free (06/09(화) 발송)  하루배송,,,BR-banharimarket-[5color] 꽈배기 라운드 니트 가디건_반하리마켓-연두-13612203,0,shopify,50,deny,manual,75.22,,true,true,,http://tusiworks.iptime.org/brandifile/title-13612203-4.jpg,,,,,,,,,,,,,,,,,,,,,,25.07
b-banharimarket-13612203,,,,,,,,아이보리,,free (06/09(화) 발송)  하루배송,,,BR-banharimarket-[5color] 꽈배기 라운드 니트 가디건_반하리마켓-아이보리-13612203,0,shopify,50,deny,manual,75.22,,true,true,,http://tusiworks.iptime.org/brandifile/title-13612203-5.jpg,,,,,,,,,,,,,,,,,,,,,,25.07
b-banharimarket-13366289,,,,,,,,그레이,,,,,BR-banharimarket-벌룬 퍼프 집업 니트 가디건_반하리마켓-그레이-13366289,0,shopify,50,deny,manual,108.0,,true,true,,http://tusiworks.iptime.org/brandifile/title-13366289-2.jpg,,,,,,,,,,,,,,,,,,,,,,36.0
b-banharimarket-13366289,,,,,,,,베이지,,,,,BR-banharimarket-벌룬 퍼프 집업 니트 가디건_반하리마켓-베이지-13366289,0,shopify,50,deny,manual,108.0,,true,true,,http://tusiworks.iptime.org/brandifile/title-13366289-3.jpg,,,,,,,,,,,,,,,,,,,,,,36.0
b-banharimarket-13129494,,,,,,,,보라,,free,,,BR-banharimarket-[4color] 도톰 카라 니트 가디건_반하리마켓-보라-13129494,0,shopify,50,deny,manual,108.0,,true,true,,http://tusiworks.iptime.org/brandifile/title-13129494-2.jpg,,,,,,,,,,,,,,,,,,,,,,36.0
b-banharimarket-13129494,,,,,,,,연노랑,,free,,,BR-banharimarket-[4color] 도톰 카라 니트 가디건_반하리마켓-연노랑-13129494,0,shopify,50,deny,manual,108.0,,true,true,,http://tusiworks.iptime.org/brandifile/title-13129494-3.jpg,,,,,,,,,,,,,,,,,,,,,,36.0
b-banharimarket-13129494,,,,,,,,크림,,free,,,BR-banharimarket-[4color] 도톰 카라 니트 가디건_반하리마켓-크림-13129494,0,shopify,50,deny,manual,108.0,,true,true,,http://tusiworks.iptime.org/brandifile/title-13129494-4.jpg,,,,,,,,,,,,,,,,,,,,,,36.0
b-banharimarket-17154010,,,,,,,,베이지,,free,,,BR-banharimarket-(4col)린넨 썸머 언발 오프숄더 니트 티셔츠_반하리마켓-베이지-17154010,0,shopify,50,deny,manual,44.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-17154010-2.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
b-banharimarket-17154010,,,,,,,,소라,,free,,,BR-banharimarket-(4col)린넨 썸머 언발 오프숄더 니트 티셔츠_반하리마켓-소라-17154010,0,shopify,50,deny,manual,44.1,,true,true,,http://tusiworks.iptime.org/brandifile/title-17154010-3.jpg,,,,,,,,,,,,,,,,,,,,,,14.7
